ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Gender_encoded,Ever_Married_encoded,Graduated_encoded,Spending_encoded,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Cluster_3,Cluster_4,Cluster_5,Cluster,Persona,PC1,PC2
464175,Female,No,32,No,Healthcare,1.0,Low,2.0,Cat_6,0,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.4252961420910757,-0.31388868964119665
464176,Female,Yes,41,Yes,Artist,1.0,Low,1.0,Cat_6,0,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.7289310190064922,2.0572331885160247
464179,Female,Yes,56,Yes,Artist,0.0,Average,3.0,Cat_6,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.5112476046363053,1.087804383022706
464180,Female,Yes,74,No,Lawyer,1.0,High,2.0,Cat_6,0,1,0,2,False,False,False,False,False,False,False,True,False,0,1,3,3,Senior Spenders,2.9011070213875256,-1.373187145068402
464182,Male,Yes,39,Yes,Artist,4.0,Average,2.0,Cat_2,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.0663345578459025,1.0325197176382417
464183,Female,No,42,No,Artist,2.0,Low,2.0,Cat_6,0,0,0,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.8102615197981756,1.2628561823989912
464185,Male,Yes,68,Yes,Artist,5.0,High,2.0,Cat_6,1,1,1,2,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,2.437597612346548,0.6662826642774933
464195,Male,No,30,Yes,Artist,1.0,Low,1.0,Cat_6,1,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.47881616620145906,1.7300999999222457
464200,Female,No,32,No,Healthcare,1.0,Low,3.0,Cat_6,0,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.5426977812263565,-0.5656980908790349
464202,Male,Yes,43,Yes,Artist,13.0,Low,1.0,Cat_6,1,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.48427495655763547,2.220626291039675
464204,Female,Yes,40,Yes,Artist,3.0,High,2.0,Cat_5,0,1,1,2,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.6017329430203093,1.188072028140048
464205,Female,Yes,87,No,Entertainment,0.0,High,2.0,Cat_6,0,1,0,2,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,2.2648816405528738,-1.1778633728129349
464206,Male,Yes,43,No,Entertainment,1.0,Low,2.0,Cat_6,1,1,0,0,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,-0.08841622861689148,-0.8764164042907913
464211,Male,Yes,48,Yes,Doctor,1.0,Average,3.0,Cat_2,1,1,1,1,False,True,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.7755030201326886,-0.44266499435511375
464212,Female,Yes,58,Yes,Marketing,0.0,Average,2.0,Cat_6,0,1,1,1,False,False,False,False,False,False,False,False,True,2,0,1,1,Mainstream Majority,0.9881857574545075,0.037127036649437097
464216,Male,Yes,52,Yes,Artist,1.0,High,3.0,Cat_6,1,1,1,2,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.9683141776077815,0.19191264896315047
464217,Female,No,30,No,Healthcare,14.0,Low,3.0,Cat_6,0,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-3.002902580701781,0.26299012130183147
464223,Female,Yes,53,Yes,Artist,2.0,Low,2.0,Cat_6,0,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.9371028858367871,1.8454541309555013
464226,Female,Yes,56,Yes,Artist,3.0,Average,3.0,Cat_6,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.4187543657418633,1.2781395583428015
464231,Male,Yes,48,Yes,Artist,1.0,Average,4.0,Cat_6,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.1913279576675753,0.321004703770432
464232,Male,Yes,28,No,Doctor,1.0,Low,5.0,Cat_6,1,1,0,0,False,True,False,False,False,False,False,False,False,1,0,2,2,Young Budget,-1.0677920446364826,-1.3836726273610578
464246,Female,Yes,61,Yes,Artist,0.0,Average,2.0,Cat_6,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.7771511544370258,1.3298576531094122
464254,Male,Yes,62,Yes,Entertainment,1.0,Average,3.0,Cat_6,1,1,1,1,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.3729735366133495,-0.6888857487681358
464255,Female,Yes,49,Yes,Artist,1.0,Average,5.0,Cat_4,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.0377105718026471,0.661289222598646
464257,Male,Yes,40,Yes,Entertainment,0.0,High,2.0,Cat_6,1,1,1,2,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.408580900724748,-0.8306909800295624
464265,Male,Yes,62,Yes,Entertainment,1.0,Low,2.0,Cat_6,1,1,1,0,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.9495921234760567,-0.06397979640608323
464269,Male,No,35,Yes,Entertainment,1.0,Low,2.0,Cat_1,1,0,1,0,False,False,False,True,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.7992773047240381,0.2341517809800392
464270,Female,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,0,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.10261865556305243,2.479358249394544
464271,Female,Yes,36,Yes,Artist,1.0,Average,3.0,Cat_2,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.8864088823430643,1.190273966067266
464274,Female,Yes,56,Yes,Artist,1.0,Average,5.0,Cat_6,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.245613246734263,0.6476306389870611
464276,Female,Yes,66,No,Marketing,0.0,High,2.0,Cat_1,0,1,0,2,False,False,False,False,False,False,False,False,True,2,3,1,1,Mainstream Majority,1.2928707752275093,-1.2010892305755985
464283,Male,No,40,Yes,Artist,6.0,Low,2.0,Cat_6,1,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.45336938216326306,1.7760036285823024
464286,Female,Yes,57,Yes,Artist,0.0,Average,2.0,Cat_6,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.658349625904674,1.3376625580303179
464287,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_2,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.1305273040043278,0.5845214623896288
464289,Male,Yes,35,No,Marketing,1.0,Low,3.0,Cat_6,1,1,0,0,False,False,False,False,False,False,False,False,True,1,0,2,2,Young Budget,-0.791723765347392,-1.1768176042842364
464292,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.7539661369004973,0.7416661855038127
464297,Male,No,29,No,Artist,8.0,Low,5.0,Cat_5,1,0,0,0,True,False,False,False,False,False,False,False,False,1,0,2,2,Young Budget,-1.6676417538603105,0.31941912402233175
464298,Male,No,26,No,Doctor,0.0,Low,1.0,Cat_6,1,0,0,0,False,True,False,False,False,False,False,False,False,1,0,2,2,Young Budget,-1.5737142833367739,-0.1905291592192742
464308,Female,Yes,84,Yes,Lawyer,1.0,High,2.0,Cat_6,0,1,1,2,False,False,False,False,False,False,False,True,False,0,1,3,3,Senior Spenders,3.6718119342826823,-0.5431895011116561
464318,Male,Yes,86,Yes,Executive,0.0,Low,1.0,Cat_6,1,1,1,0,False,False,False,False,True,False,False,False,False,0,3,4,4,Premium Spenders,2.3947929042263185,-1.315018780722388
464320,Male,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6,1,1,0,2,False,False,False,False,False,False,False,True,False,0,1,3,3,Senior Spenders,3.056124296649525,-1.9730859700553598
464326,Female,No,37,Yes,Artist,0.0,Low,3.0,Cat_6,0,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.5408018187716591,1.7434227016912311
464332,Male,Yes,74,No,Executive,0.0,High,2.0,Cat_6,1,1,0,2,False,False,False,False,True,False,False,False,False,0,3,4,4,Premium Spenders,2.5288516924748525,-3.1391164757049475
464339,Male,No,27,No,Artist,1.0,Low,2.0,Cat_6,1,0,0,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-1.1590200433002795,0.6346343711160769
464344,Female,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_6,0,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.205267830634293,1.9645197366225966
464351,Female,No,27,Yes,Healthcare,0.0,Low,1.0,Cat_6,0,0,1,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-1.9518642424254782,0.7337416905667515
464364,Male,Yes,39,Yes,Artist,7.0,Average,2.0,Cat_6,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.9738413189514603,1.2228548929583374
464368,Male,Yes,35,Yes,Entertainment,3.0,Average,2.0,Cat_6,1,1,1,1,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.6268026988922927,-0.25750312243412066
464370,Male,Yes,66,Yes,Entertainment,1.0,Average,2.0,Cat_6,1,1,1,1,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.6091767042809821,-0.444881252451203
464373,Female,No,47,Yes,Artist,0.0,Low,2.0,Cat_6,0,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.12639635830549825,1.9757198406268053
464378,Female,Yes,36,Yes,Artist,8.0,Average,2.0,Cat_6,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.7879929640579801,1.886198776385327
464381,Male,Yes,43,Yes,Artist,4.0,Average,2.0,Cat_6,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.1851360863782545,1.0247148127173362
464382,Female,Yes,55,Yes,Artist,0.0,Average,4.0,Cat_6,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.3641455833679368,0.837946208015094
464386,Male,Yes,41,Yes,Doctor,0.0,Average,3.0,Cat_6,1,1,1,1,False,True,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.5984314248325532,-0.4924514691835607
464387,Female,No,26,Yes,Artist,9.0,Low,5.0,Cat_6,0,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-1.3797890171895149,1.8322729137083316
464389,Male,Yes,72,Yes,Artist,0.0,High,2.0,Cat_2,1,1,1,2,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,2.7105545390363033,0.34125246715642854
464392,Male,Yes,59,Yes,Artist,0.0,Average,2.0,Cat_6,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.7836665190335854,0.7397149592735862
464396,Male,Yes,38,Yes,Entertainment,1.0,Average,3.0,Cat_6,1,1,1,1,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.6601643654192373,-0.6420563192427018
464412,Male,Yes,72,No,Lawyer,1.0,Low,2.0,Cat_6,1,1,0,0,False,False,False,False,False,False,False,True,False,0,1,3,3,Senior Spenders,1.826056281438938,-1.2171367366557992
464424,Male,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_6,1,0,1,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.1501825820677136,-0.5600915059239158
464425,Male,No,41,Yes,Artist,9.0,Low,1.0,Cat_6,1,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.39876059978933637,2.2161969789100096
464432,Male,No,25,No,Engineer,9.0,Low,2.0,Cat_3,1,0,0,0,False,False,True,False,False,False,False,False,False,1,0,0,0,Mid-Career Mix,-1.9174520517049087,0.09117033935163674
464433,Male,No,29,Yes,Artist,1.0,Low,2.0,Cat_2,1,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.6259181874698277,1.4802418249146339
464436,Male,Yes,83,Yes,Lawyer,0.0,High,2.0,Cat_4,1,1,1,2,False,False,False,False,False,False,False,True,False,0,1,3,3,Senior Spenders,3.73885876064381,-1.1987284796177402
464437,Female,Yes,51,Yes,Engineer,0.0,Average,4.0,Cat_6,0,1,1,1,False,False,True,False,False,False,False,False,False,2,0,0,0,Mid-Career Mix,0.7929614477489769,-0.20917583880914783
464441,Male,Yes,40,Yes,Artist,0.0,Low,2.0,Cat_2,1,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.6785762062323396,1.1498848087721023
464451,Female,Yes,76,Yes,Artist,0.0,Average,2.0,Cat_6,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,2.2226568864333465,1.300589259656016
464456,Male,Yes,29,Yes,Artist,1.0,Low,4.0,Cat_6,1,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.08623764486632943,0.7311745532689481
464468,Male,Yes,46,Yes,Artist,1.0,Low,3.0,Cat_6,1,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.7085457802641063,0.9498131085929372
464473,Female,Yes,58,Yes,Artist,0.0,Average,4.0,Cat_6,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.4532467297672007,0.8320925293244147
464474,Female,No,46,Yes,Artist,1.0,Low,1.0,Cat_6,0,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.0695261809347864,2.292925526534902
464478,Female,Yes,74,No,Lawyer,0.0,High,2.0,Cat_6,0,1,0,2,False,False,False,False,False,False,False,True,False,0,1,3,3,Senior Spenders,2.931938101019006,-1.4366322035084338
464481,Male,Yes,53,Yes,Executive,1.0,High,3.0,Cat_6,1,1,1,2,False,False,False,False,True,False,False,False,False,0,3,4,4,Premium Spenders,2.230612040477519,-2.4369951614089898
464482,Male,Yes,63,Yes,Artist,1.0,Low,1.0,Cat_6,1,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.448255554797164,1.420261065154765
464483,Female,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.2725138500732085,1.1649080250743227
464485,Male,No,25,Yes,Entertainment,5.0,Low,2.0,Cat_3,1,0,1,0,False,False,False,True,False,False,False,False,False,2,0,1,1,Mainstream Majority,-1.2196054445808413,0.5074442770424304
464487,Male,No,46,No,Engineer,1.0,Low,3.0,Cat_4,1,0,0,0,False,False,True,False,False,False,False,False,False,1,0,0,0,Mid-Career Mix,-1.1644970289934955,-0.7091752802412108
464488,Female,No,43,Yes,Artist,7.0,Low,9.0,Cat_6,0,0,1,0,True,False,False,False,False,False,False,False,False,1,0,1,1,Mainstream Majority,-1.2828269182051797,0.6649743459630656
464494,Female,Yes,58,Yes,Artist,1.0,Average,4.0,Cat_3,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.42241565013572,0.8955375877644466
464499,Male,Yes,41,Yes,Executive,1.0,High,4.0,Cat_6,1,1,1,2,False,False,False,False,True,False,False,False,False,0,3,4,4,Premium Spenders,1.7568058157451818,-2.6653898478841107
464501,Female,No,28,No,Healthcare,1.0,Low,3.0,Cat_6,0,0,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.6614993097587085,-0.5578931859581292
464504,Male,No,26,Yes,Healthcare,0.0,Low,4.0,Cat_6,1,0,1,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.267853413101673,-0.6137804332128155
464506,Male,No,29,Yes,Healthcare,9.0,Low,2.0,Cat_4,1,0,1,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.221428705115174,0.45499021653246824
464517,Male,No,33,Yes,Healthcare,0.0,Low,2.0,Cat_5,1,0,1,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-1.8251474598994955,-0.12382021434872374
464522,Female,No,39,Yes,Engineer,14.0,Low,1.0,Cat_6,0,0,1,0,False,False,True,False,False,False,False,False,False,2,0,0,0,Mid-Career Mix,-1.1306154981622587,2.0764429181217525
464526,Male,Yes,51,Yes,Entertainment,0.0,Average,4.0,Cat_6,1,1,1,1,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.9596987736455815,-0.9826767199135155
464528,Male,Yes,46,Yes,Entertainment,4.0,High,4.0,Cat_2,1,1,1,2,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.2286555967267923,-1.0922369061264703
464533,Male,Yes,38,No,Executive,1.0,High,6.0,Cat_6,1,1,0,2,False,False,False,False,True,False,False,False,False,0,3,4,4,Premium Spenders,0.9592002995110804,-4.012664877928118
464536,Male,Yes,26,Yes,Artist,1.0,Average,3.0,Cat_6,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.6553211898749196,0.6157410820732514
464540,Female,Yes,42,Yes,Engineer,1.0,Average,4.0,Cat_4,0,1,1,1,False,False,True,False,False,False,False,False,False,2,0,0,0,Mid-Career Mix,0.4948269289197041,-0.12816974429707823
464544,Female,Yes,43,Yes,Entertainment,5.0,Average,3.0,Cat_6,0,1,1,1,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.6194258286960191,0.19601292966257222
464549,Male,Yes,53,Yes,Executive,1.0,Low,4.0,Cat_6,1,1,1,0,False,False,False,False,True,False,False,False,False,0,3,4,4,Premium Spenders,1.0316442967970911,-1.9426114603983993
464550,Male,Yes,46,Yes,Artist,1.0,Low,4.0,Cat_6,1,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.5911441411288257,0.698003707355099
464552,Female,Yes,40,Yes,Artist,1.0,Average,3.0,Cat_4,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.0052104108754163,1.1824690611463604
464553,Male,Yes,71,Yes,Artist,1.0,Low,2.0,Cat_6,1,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.5684569727265874,1.1528418540751153
464555,Male,Yes,32,Yes,Marketing,13.0,High,4.0,Cat_4,1,1,1,2,False,False,False,False,False,False,False,False,True,2,3,1,1,Mainstream Majority,0.18706768964971804,-0.5581158215404322
464560,Male,No,41,Yes,Entertainment,9.0,Low,2.0,Cat_6,1,0,1,0,False,False,False,True,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.8677236489773555,0.7300048911189354
464561,Female,No,46,Yes,Entertainment,8.0,Low,2.0,Cat_6,0,0,1,0,False,False,False,True,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.7543067875431703,1.25084884782405
464566,Male,Yes,40,Yes,Executive,0.0,High,4.0,Cat_6,1,1,1,2,False,False,False,False,True,False,False,False,False,0,3,4,4,Premium Spenders,1.7579365132435745,-2.7268836800939162
464569,Male,No,29,No,Doctor,1.0,Low,5.0,Cat_6,1,0,0,0,False,True,False,False,False,False,False,False,False,1,0,2,2,Young Budget,-1.9850507731101128,-1.140175384421275
464570,Male,Yes,25,Yes,Doctor,1.0,Average,2.0,Cat_6,1,1,1,1,False,True,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,0.20979587020694487,-0.14597738982206782
464572,Female,Yes,52,Yes,Marketing,0.0,Low,1.0,Cat_6,0,1,1,0,False,False,False,False,False,False,False,False,True,2,0,1,1,Mainstream Majority,0.3866020515186867,0.673740346392848
464576,Male,No,30,Yes,Doctor,9.0,Low,5.0,Cat_6,1,0,1,0,False,True,False,False,False,False,False,False,False,1,0,2,2,Young Budget,-1.7282979364645947,0.21494376312776312
464577,Female,Yes,25,Yes,Healthcare,12.0,High,2.0,Cat_6,0,1,1,2,False,False,False,False,False,True,False,False,False,2,2,1,1,Mainstream Majority,-0.4701143862528375,0.2555338716513104
464580,Male,No,32,No,Artist,9.0,Low,4.0,Cat_6,1,0,0,0,True,False,False,False,False,False,False,False,False,1,0,2,2,Young Budget,-1.4919700479572464,0.6288199050095228
464581,Female,No,33,No,Doctor,1.0,Low,4.0,Cat_6,0,0,0,0,False,True,False,False,False,False,False,False,False,1,0,2,2,Young Budget,-1.814763734305216,-0.30212574180806345
464586,Female,No,49,Yes,Artist,1.0,Low,1.0,Cat_3,0,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,0.0195749654644777,2.2870718478442225
464593,Female,No,43,Yes,Doctor,1.0,Low,4.0,Cat_2,0,0,1,0,False,True,False,False,False,False,False,False,False,1,0,2,2,Young Budget,-1.04405882141006,0.5278719021486822
464594,Male,Yes,48,Yes,Artist,1.0,Low,1.0,Cat_2,1,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.0027498228008438,1.449529458608161
464597,Male,No,41,No,Artist,5.0,Low,2.0,Cat_6,1,0,0,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.8665390119629702,0.8610974376530344
464601,Female,No,29,Yes,Healthcare,9.0,Low,2.0,Cat_6,0,0,1,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.2873448339779094,1.049035362828747
464603,Female,No,35,Yes,Artist,0.0,Low,2.0,Cat_3,0,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.48280094390255446,1.9991345553895223
464606,Male,Yes,41,Yes,Artist,1.0,Average,2.0,Cat_6,1,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.2182285610065204,0.8382820898576935
464607,Female,Yes,47,Yes,Artist,1.0,Average,4.0,Cat_2,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.095711446671752,0.9170010762969371
464608,Female,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.3913153786055605,1.157103120153417
464618,Male,Yes,40,Yes,Artist,5.0,Low,1.0,Cat_6,1,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.6418224472102169,1.7189195022100996
464620,Female,Yes,40,Yes,Artist,0.0,High,2.0,Cat_6,0,1,1,2,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,1.6942261819147513,0.9977368528199526
464621,Male,Yes,46,Yes,Artist,0.0,Low,1.0,Cat_6,1,1,1,0,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.9741801381661483,1.3899868526285821
464637,Female,No,36,Yes,Marketing,1.0,Low,4.0,Cat_4,0,0,1,0,False,False,False,False,False,False,False,False,True,1,0,2,2,Young Budget,-1.418599170254763,0.25842528997299674
464641,Female,Yes,71,Yes,Lawyer,2.0,Low,6.0,Cat_1,0,1,1,0,False,False,False,False,False,False,False,True,False,0,1,3,3,Senior Spenders,1.703703225834787,-0.7154230043816056
464652,Female,Yes,30,No,Engineer,5.0,Average,2.0,Cat_4,0,1,0,1,False,False,True,False,False,False,False,False,False,2,0,0,0,Mid-Career Mix,-0.22379978849698934,-0.1968658995575673
464654,Female,Yes,40,No,Engineer,1.0,Average,4.0,Cat_4,0,1,0,1,False,False,True,False,False,False,False,False,False,2,0,0,0,Mid-Career Mix,-0.038274926910747756,-0.9737771980956355
464664,Male,Yes,43,No,Entertainment,0.0,Average,5.0,Cat_4,1,1,0,1,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.1309929858813207,-2.0683862175685523
464666,Male,Yes,40,Yes,Entertainment,3.0,Average,3.0,Cat_4,1,1,1,1,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.6579029704224519,-0.5190686548230911
464670,Male,Yes,39,No,Entertainment,1.0,Average,4.0,Cat_4,1,1,0,1,False,False,False,True,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.09876201685276861,-1.7453268529697763
464673,Male,Yes,49,No,Executive,1.0,High,7.0,Cat_2,1,1,0,2,False,False,False,False,True,False,False,False,False,0,3,4,4,Premium Spenders,1.1685028638397679,-4.285937767698447
464674,Male,Yes,51,No,Artist,0.0,Average,5.0,Cat_4,1,1,0,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.7201574529987633,-0.8496133408571275
464675,Female,Yes,39,No,Doctor,1.0,Average,9.0,Cat_4,0,1,0,1,False,True,False,False,False,False,False,False,False,1,0,2,2,Young Budget,-0.735827474303799,-2.191425125672837
464677,Male,Yes,23,No,Healthcare,1.0,Low,5.0,Cat_4,1,1,0,0,False,False,False,False,False,True,False,False,False,1,2,2,2,Young Budget,-2.031929259225256,-1.891249472748962
464683,Male,Yes,53,No,Engineer,0.0,Average,6.0,Cat_4,1,1,0,1,False,False,True,False,False,False,False,False,False,2,3,0,0,Mid-Career Mix,0.20977397104305132,-2.160252146300566
464684,Female,No,35,No,Engineer,9.0,Low,5.0,Cat_4,0,0,0,0,False,False,True,False,False,False,False,False,False,1,0,0,0,Mid-Career Mix,-2.038569276642606,-0.0897249803678635
464685,Male,No,35,No,Executive,2.0,Low,4.0,Cat_4,1,0,0,0,False,False,False,False,True,False,False,False,False,1,0,4,4,Premium Spenders,-0.9544538634009683,-2.448105766903293
464688,Male,Yes,30,Yes,Doctor,1.0,Low,9.0,Cat_4,1,1,1,0,False,True,False,False,False,False,False,False,False,1,0,2,2,Young Budget,-1.0042967453471534,-1.545302778513854
464690,Male,Yes,39,No,Engineer,2.0,Average,2.0,Cat_4,1,1,0,1,False,False,True,False,False,False,False,False,False,2,0,0,0,Mid-Career Mix,0.2019130184579804,-0.9988072572459792
464691,Male,No,38,Yes,Artist,1.0,Low,3.0,Cat_4,1,0,1,0,True,False,False,False,False,False,False,False,False,2,0,1,1,Mainstream Majority,-0.47601638740731633,1.2108713876047579
464692,Female,No,53,No,Marketing,0.0,Low,1.0,Cat_3,0,0,0,0,False,False,False,False,False,False,False,False,True,1,0,2,2,Young Budget,-1.0043577685192195,0.06772768307362101
464693,Female,No,36,Yes,Engineer,8.0,Low,1.0,Cat_4,0,0,1,0,False,False,True,False,False,False,False,False,False,2,0,0,0,Mid-Career Mix,-1.034730166772639,1.7016262461722411
464695,Male,No,33,No,Engineer,0.0,Low,4.0,Cat_4,1,0,0,0,False,False,True,False,False,False,False,False,False,1,0,0,0,Mid-Career Mix,-1.6371725562274397,-0.9990637989261375
464696,Female,No,40,Yes,Engineer,1.0,Low,1.0,Cat_4,0,0,1,0,False,False,True,False,False,False,False,False,False,2,0,0,0,Mid-Career Mix,-0.7001110808199219,1.2497059321711128
464697,Female,Yes,36,Yes,Artist,0.0,Average,4.0,Cat_4,0,1,1,1,True,False,False,False,False,False,False,False,False,2,3,1,1,Mainstream Majority,0.7998383228392643,0.8750195063893959
464699,Male,No,31,No,Doctor,1.0,Low,5.0,Cat_4,1,0,0,0,False,True,False,False,False,False,False,False,False,1,0,2,2,Young Budget,-1.9256500088439372,-1.144077836881728
